surrogate_key,emmi_cd,specialty_cd,active,create_dt,last_chng_dt
350,432,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
351,575,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
352,576,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
353,133,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
354,133,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
355,133,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
356,150,12,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
357,150,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
358,10,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
359,10,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
360,292,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
361,292,38,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
362,87,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
363,87,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
364,87,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
365,579,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
366,297,10,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
367,711,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
368,593,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
369,357,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
370,533,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
371,44,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
372,300,27,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
373,562,27,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
374,665,27,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
375,301,27,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
376,609,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
377,236,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
378,236,7,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
379,236,10,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
380,236,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
381,236,34,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
382,177,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
383,177,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
384,177,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
385,241,7,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
386,241,8,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
387,283,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
388,283,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
389,283,19,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
390,283,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
391,283,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
392,610,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
393,167,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
394,168,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
395,168,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
396,454,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
397,454,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
398,454,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
399,358,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
400,358,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
401,358,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
402,358,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
403,37,14,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
404,116,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
405,116,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
406,116,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
407,181,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
408,181,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
409,181,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
410,180,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
411,180,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
412,180,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
413,524,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
414,160,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
415,160,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
416,160,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
417,165,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
418,165,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
419,165,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
420,83,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
421,214,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
422,214,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
423,214,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
424,214,23,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
425,213,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
426,213,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
427,213,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
428,215,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
429,215,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
430,215,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
431,497,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
432,216,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
433,216,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
434,216,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
435,611,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
436,611,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
437,612,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
438,612,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
439,359,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
440,359,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
441,359,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
442,359,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
443,488,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
444,434,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
445,434,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
446,360,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
447,360,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
448,360,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
449,503,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
450,503,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
451,732,26,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
452,620,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
453,712,4,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
454,712,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
455,366,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
456,361,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
457,361,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
458,361,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
459,361,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
460,362,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
461,362,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
462,362,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
463,362,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
464,547,17,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
465,546,17,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
466,613,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
467,613,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
468,613,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
469,613,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
470,613,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
471,363,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
472,363,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
473,363,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
474,363,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
475,363,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
476,666,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
477,666,38,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
478,435,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
479,435,32,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
480,364,19,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
481,364,32,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
482,119,15,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
483,119,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
484,706,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
485,706,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
486,705,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
487,705,29,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
488,455,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
489,455,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
490,455,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
491,365,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
492,365,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
493,365,17,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
494,365,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
495,365,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
496,667,17,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
497,614,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
498,668,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
499,668,38,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
500,172,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
501,172,38,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
502,615,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
503,669,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
504,471,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
505,472,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
506,473,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
507,473,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
508,597,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
509,304,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
510,304,10,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
511,367,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
512,367,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
513,260,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
514,670,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
515,474,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
516,73,17,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
517,306,5,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
518,306,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
519,305,5,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
520,305,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
521,456,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
522,456,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
523,456,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
524,456,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
525,124,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
526,616,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
527,484,27,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
528,42,13,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
529,368,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
530,368,19,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
531,368,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
532,368,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
533,225,7,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
534,235,7,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
535,272,5,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
536,272,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
537,271,5,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
538,271,6,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
539,671,7,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
540,617,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
541,617,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
542,730,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
543,730,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
544,523,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
545,713,8,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
546,369,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
547,369,8,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
548,369,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
549,556,35,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
550,534,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
551,534,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
552,534,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
553,534,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
554,534,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
555,457,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
556,457,4,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
557,457,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
558,204,15,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
559,204,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
560,130,15,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
561,130,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
562,28,15,false,"2013-01-07 13:31:21.763","2015-01-28 16:09:02.820"
563,28,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
564,618,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
565,618,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
566,618,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
567,436,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
568,436,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
569,370,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
570,370,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
571,370,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
572,563,15,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
573,563,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
574,714,8,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
575,372,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
576,372,8,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
577,372,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
578,559,2,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
579,448,12,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
580,448,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
581,373,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
582,373,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
583,373,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
584,619,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
585,619,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
586,619,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
587,374,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
588,374,9,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
589,374,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
590,254,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
591,254,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
592,255,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
593,255,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
594,255,33,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
595,672,19,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
596,672,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
597,673,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
598,673,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
599,673,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
600,266,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
601,266,19,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
602,266,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
603,375,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
604,375,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
605,375,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
606,375,28,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
607,376,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
608,376,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
609,376,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
610,674,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
611,100,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
612,100,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
613,100,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
614,570,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
615,570,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
616,570,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
617,570,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
618,571,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
619,571,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
620,571,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
621,571,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
622,568,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
623,568,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
624,568,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
625,568,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
626,568,30,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
627,569,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
628,569,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
629,569,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
630,569,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
631,580,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
632,580,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
633,580,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
634,580,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
635,574,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
636,574,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
637,574,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
638,574,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
639,573,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
640,573,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
641,573,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
642,573,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
643,572,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
644,572,18,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
645,572,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
646,572,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
647,675,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
648,201,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
649,201,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
650,200,23,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
651,200,24,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
652,549,26,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
653,550,5,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
654,550,26,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
655,458,4,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
656,676,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
657,676,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
658,316,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
659,316,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
660,377,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
661,377,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
662,377,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
663,299,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
664,299,37,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
665,378,1,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
666,378,16,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
667,378,21,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
668,378,25,true,"2013-01-07 13:31:21.763","2013-01-07 13:31:21.763"
